citing_paper,.out,time_unit,Species
"Segura, JS 2007 Redefining the material record. recent implications from Anglo-American
   landscape archaeology TRABAJOS DE PREHISTORIA",HODDER I 1982 SYMBOLS ACTION ETHNO,2007,community 5
"Segura, JS 2007 Redefining the material record. recent implications from Anglo-American
   landscape archaeology TRABAJOS DE PREHISTORIA",INGOLD T 1993 WORLD ARCHAEOL V25 P152,2007,community 1
"Segura, JS 2007 Redefining the material record. recent implications from Anglo-American
   landscape archaeology TRABAJOS DE PREHISTORIA",LLOBERA M 1996 ANTIQUITY V70 P612,2007,community 1
"Segura, JS 2007 Redefining the material record. recent implications from Anglo-American
   landscape archaeology TRABAJOS DE PREHISTORIA",SHANKS M 1987 RECONSTRUCTING ARCHA,2007,community 5
"Segura, JS 2007 Redefining the material record. recent implications from Anglo-American
   landscape archaeology TRABAJOS DE PREHISTORIA",TILLEY C 1994 PHENOMENOLOGY LANDSC,2007,community 1
"Nakamura, T
   Okuno, M
   Kimura, K
   Mitsutani, T
   Moriwaki, H
   Ishizuka, Y
   Kim, KH
   Jing, BL
   Oda, H
   Minami, M
   Takada, H 2007 Application of (14C) Wggle-matching to support dendrochronological
   analysis in Japan TREE-RING RESEARCH",REIMER PJ 2004 RADIOCARBON V46 P1029,2007,community 14
"Nakamura, T
   Okuno, M
   Kimura, K
   Mitsutani, T
   Moriwaki, H
   Ishizuka, Y
   Kim, KH
   Jing, BL
   Oda, H
   Minami, M
   Takada, H 2007 Application of (14C) Wggle-matching to support dendrochronological
   analysis in Japan TREE-RING RESEARCH",STUIVER M 1993 RADIOCARBON V35 P215,2007,community 25
"Nakamura, T
   Okuno, M
   Kimura, K
   Mitsutani, T
   Moriwaki, H
   Ishizuka, Y
   Kim, KH
   Jing, BL
   Oda, H
   Minami, M
   Takada, H 2007 Application of (14C) Wggle-matching to support dendrochronological
   analysis in Japan TREE-RING RESEARCH",STUIVER M 1998 RADIOCARBON V40 P1041,2007,community 25
"Lin, SF
   Huang, TC
   Liew, PM
   Chen, SH 2007 A palynological study of environmental changes and their implication for
   prehistoric settlement in the Ilan Plain, northeastern Taiwan VEGETATION HISTORY AND ARCHAEOBOTANY",CULLEN HM 2000 GEOLOGY V28 P379 DOI 10113000917613200028<379CCATCO>20CO2,2007,community 37
"Lin, SF
   Huang, TC
   Liew, PM
   Chen, SH 2007 A palynological study of environmental changes and their implication for
   prehistoric settlement in the Ilan Plain, northeastern Taiwan VEGETATION HISTORY AND ARCHAEOBOTANY",MOORE P D 1991 POLLEN ANAL,2007,community 15
"Lin, SF
   Huang, TC
   Liew, PM
   Chen, SH 2007 A palynological study of environmental changes and their implication for
   prehistoric settlement in the Ilan Plain, northeastern Taiwan VEGETATION HISTORY AND ARCHAEOBOTANY",STUIVER M 1998 RADIOCARBON V40 P1041,2007,community 25
"Lin, SF
   Huang, TC
   Liew, PM
   Chen, SH 2007 A palynological study of environmental changes and their implication for
   prehistoric settlement in the Ilan Plain, northeastern Taiwan VEGETATION HISTORY AND ARCHAEOBOTANY",WEISS H 1993 SCIENCE V261 P995 DOI 101126SCIENCE2615124995,2007,community 37
"Martineau, R
   Walter-Simonnet, AV
   Grobety, B
   Buatier, M 2007 Clay resources and technical choices for Neolithic pottery (Chalain,
   Jura, France): Chemical, mineralogical and grain-size analyses ARCHAEOMETRY",ARNOLD DEAN E 1985 CERAMIC THEORY CULTU,2007,community 17
"Whittle, A
   Bayliss, A 2007 The times of their lives: from chronological precision to kinds of
   history and change (Dating in archaeology) CAMBRIDGE ARCHAEOLOGICAL JOURNAL",INGOLD T 1993 WORLD ARCHAEOL V25 P152,2007,community 1
"Whittle, A
   Bayliss, A 2007 The times of their lives: from chronological precision to kinds of
   history and change (Dating in archaeology) CAMBRIDGE ARCHAEOLOGICAL JOURNAL",REIMER PJ 2004 RADIOCARBON V46 P1029,2007,community 14
"Whittle, A
   Bayliss, A 2007 The times of their lives: from chronological precision to kinds of
   history and change (Dating in archaeology) CAMBRIDGE ARCHAEOLOGICAL JOURNAL",SHANKS M 1987 SOCIAL THEORY ARCHAE,2007,community 5
"Carcaillet, C
   Bergman, I
   Delorme, S
   Hornberg, G
   Zackrisson, O 2007 Long-term fire frequency not linked to prehistoric occupations in
   northern Swedish boreal forest ECOLOGY",REIMER PJ 2004 RADIOCARBON V46 P1029,2007,community 14
"Carcaillet, C
   Bergman, I
   Delorme, S
   Hornberg, G
   Zackrisson, O 2007 Long-term fire frequency not linked to prehistoric occupations in
   northern Swedish boreal forest ECOLOGY",STUIVER M 1993 RADIOCARBON V35 P215,2007,community 25
"Brown, CT
   Liebovitch, LS
   Glendon, R 2007 Levy flights in dobe ju/'hoansi foraging patterns HUMAN ECOLOGY",ANTHONY DW 1990 AM ANTHROPOL V92 P895 DOI 101525AA199092402A00030,2007,community 28
"Schneider, TD 2007 The role of archived photographs in Native California archaeology JOURNAL OF SOCIAL ARCHAEOLOGY",LIGHTFOOT KG 2005 INDIANS MISSIONARIES AND MERCHANTS THE LEGACY OF COLONIAL ENCOUNTERS ON THE CALIFORNIA FRONTIERS P1,2007,community 6
"Schneider, TD 2007 The role of archived photographs in Native California archaeology JOURNAL OF SOCIAL ARCHAEOLOGY",RUBERTONE PE 2000 ANNU REV ANTHROPOL V29 P425 DOI 101146ANNUREVANTHRO291425,2007,community 6
"Wilkinson, TJ
   Christiansen, JH
   Ur, J
   Widell, M
   Altaweel, M 2007 Urbanization within a dynamic environment: Modeling Bronze Age
   communities in upper Mesopotamia AMERICAN ANTHROPOLOGIST",WEISS H 1993 SCIENCE V261 P995 DOI 101126SCIENCE2615124995,2007,community 37
"Gallivan, MD 2007 Powhatan's Werowocomoco: Constructing place, polity, and Personhood in
   the Chesapeake, C.E.1200-C.E.1609 AMERICAN ANTHROPOLOGIST",BOURDIEU PIERRE 1977 OUTLINE THEORY PRACT,2007,community 1
"Gallivan, MD 2007 Powhatan's Werowocomoco: Constructing place, polity, and Personhood in
   the Chesapeake, C.E.1200-C.E.1609 AMERICAN ANTHROPOLOGIST",INGOLD T 1993 WORLD ARCHAEOL V25 P152,2007,community 1
"Gallivan, MD 2007 Powhatan's Werowocomoco: Constructing place, polity, and Personhood in
   the Chesapeake, C.E.1200-C.E.1609 AMERICAN ANTHROPOLOGIST",SILLIMAN SW 2005 AM ANTIQUITY V70 P55,2007,community 6
"Stockett, MK 2007 PERFORMING POWER Identity, ritual, and materiality in a Late Classic
   southeast Mesoamerican crafting community ANCIENT MESOAMERICA",BOURDIEU PIERRE 1977 OUTLINE THEORY PRACT,2007,community 1
"Stockett, MK 2007 PERFORMING POWER Identity, ritual, and materiality in a Late Classic
   southeast Mesoamerican crafting community ANCIENT MESOAMERICA",JONES S 1997 ARCHAEOLOGY ETHNICIT,2007,community 1
"Kuijt, I
   Finlayson, B
   MacKay, J 2007 Pottery Neolithic landscape modification at Dhra' ANTIQUITY",BRADLEY R 1998 SIGNIFICANCE MONUMEN,2007,community 1
"Kuijt, I
   Finlayson, B
   MacKay, J 2007 Pottery Neolithic landscape modification at Dhra' ANTIQUITY",INGOLD T 2000 PERCEPTION ENV ESSAY,2007,community 1
"Smith, ML 2007 Territories, corridors, and networks: A biological model for the
   premodern state COMPLEXITY",KENNETT DJ 2000 AM ANTIQUITY V65 P379 DOI 1023072694065,2007,community 8
"Stewart, DJ 2007 Gravestones and monuments in the maritime cultural landscape: Research
   potential and preliminary interpretations INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY",DEETZ J 1977 SMALL THINGS FORGOTT,2007,community 13
"Barker, G
   Barton, H
   Bird, M
   Daly, P
   Datan, I
   Dykes, A
   Farr, L
   Gilbertson, D
   Harrisson, B
   Hunt, C
   Higham, T
   Kealhofer, L
   Krigbaum, J
   Lewis, H
   McLaren, S
   Paz, V
   Pike, A
   Piper, P
   Pyatt, B
   Rabett, R
   Reynolds, T
   Rose, J
   Rushworth, G
   Stephens, M
   Stringer, C
   Thompson, J
   Turney, C 2007 The 'human revolution' in lowland tropical Southeast Asia: the antiquity
   and behavior of anatomically modern humans at Niah Cave (Sarawak,
   Borneo) JOURNAL OF HUMAN EVOLUTION",HENSHILWOOD CS 2003 CURR ANTHROPOL V44 P627 DOI 101086377665,2007,community 2
"Barker, G
   Barton, H
   Bird, M
   Daly, P
   Datan, I
   Dykes, A
   Farr, L
   Gilbertson, D
   Harrisson, B
   Hunt, C
   Higham, T
   Kealhofer, L
   Krigbaum, J
   Lewis, H
   McLaren, S
   Paz, V
   Pike, A
   Piper, P
   Pyatt, B
   Rabett, R
   Reynolds, T
   Rose, J
   Rushworth, G
   Stephens, M
   Stringer, C
   Thompson, J
   Turney, C 2007 The 'human revolution' in lowland tropical Southeast Asia: the antiquity
   and behavior of anatomically modern humans at Niah Cave (Sarawak,
   Borneo) JOURNAL OF HUMAN EVOLUTION",MCBREARTY S 2000 J HUM EVOL V39 P453 DOI 101006JHEV20000435,2007,community 2
"Blair, MW
   Kalchgruber, R
   McKeever, SWS 2007 Developing luminescence dating for extraterrestrial applications:
   Characterization of martian simulants and minerals RADIATION MEASUREMENTS",AITKEN M J 1998 INTRO OPTICAL DATING,2007,community 7
"Blair, MW
   Kalchgruber, R
   McKeever, SWS 2007 Developing luminescence dating for extraterrestrial applications:
   Characterization of martian simulants and minerals RADIATION MEASUREMENTS",MURRAY AS 2000 RADIAT MEAS V32 P57 DOI 101016S135044879900253X,2007,community 7
"Dawson, P
   Levy, R
   Gardner, D
   Walls, M 2007 Simulating the behaviour of light inside Arctic dwellings: implications
   for assessing the role of vision in task performance WORLD ARCHAEOLOGY",TILLEY C 1994 PHENOMENOLOGY LANDSC,2007,community 1
"Dawson, P
   Levy, R
   Gardner, D
   Walls, M 2007 Simulating the behaviour of light inside Arctic dwellings: implications
   for assessing the role of vision in task performance WORLD ARCHAEOLOGY",WHEATLEY D 2002 SPATIAL TECHNOLOGY A,2007,community 23
"Fitzjohn, M 2007 Viewing places: GIS applications for examining the perception of space
   in the mountains of Sicily WORLD ARCHAEOLOGY",BRADLEY RICHARD 2000 ARCHAEOLOGY NATURAL,2007,community 1
"Fitzjohn, M 2007 Viewing places: GIS applications for examining the perception of space
   in the mountains of Sicily WORLD ARCHAEOLOGY",INGOLD T 2000 PERCEPTION ENV ESSAY,2007,community 1
"Llobera, M 2007 Reconstructing visual landscapes WORLD ARCHAEOLOGY",BARRETT JOHN C 1994 FRAGMENTS ANTIQUITY,2007,community 1
"Llobera, M 2007 Reconstructing visual landscapes WORLD ARCHAEOLOGY",BENDER BARBARA 1998 STONEHENGE MAKING SP,2007,community 1
"Llobera, M 2007 Reconstructing visual landscapes WORLD ARCHAEOLOGY",BRUCK J 2005 ARCHAEOL DIALOG V12 P45 DOI 101017S1380203805001583,2007,community 1
"Llobera, M 2007 Reconstructing visual landscapes WORLD ARCHAEOLOGY",INGOLD T 2000 PERCEPTION ENV ESSAY,2007,community 1
"Llobera, M 2007 Reconstructing visual landscapes WORLD ARCHAEOLOGY",THOMAS J 2004 ARCHAEOLOGY MODERNIT,2007,community 1
"Llobera, M 2007 Reconstructing visual landscapes WORLD ARCHAEOLOGY",TILLEY C 1994 PHENOMENOLOGY LANDSC,2007,community 1
"Sanson, GD
   Kerr, SA
   Gross, KA 2007 Do silica phytoliths really wear mammalian teeth? JOURNAL OF ARCHAEOLOGICAL SCIENCE",PIPERNO D R 1988 PHYTOLITH ANAL ARCHA,2007,community 27
"Goodall, RA
   Hall, J
   Edwards, HGM
   Sharer, RJ
   Viel, R
   Fredericks, PM 2007 Raman microprobe analysis of stucco samples from the buildings of Maya
   Classic Copan JOURNAL OF ARCHAEOLOGICAL SCIENCE",BURGIO L 2001 SPECTROCHIM ACTA A V57 P1491 DOI 101016S1386142500004959,2007,community 16
"Kampel, M
   Sablatnig, R 2007 Rule based system for archaeological pottery classification PATTERN RECOGNITION LETTERS",BINFORD LR 1965 AM ANTIQUITY V31 P203 DOI 1023072693985,2007,community 5
"Kampel, M
   Sablatnig, R 2007 Rule based system for archaeological pottery classification PATTERN RECOGNITION LETTERS",RICE P M 1987 POTTERY ANAL SOURCEB,2007,community 17
"Pohl, MED
   Piperno, DR
   Pope, KO
   Jones, JG 2007 Microfossil evidence for pre-Columbian maize dispersals in the
   neotropics from San Andres, Tabasco, Mexico PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF
   AMERICA",PIPERNO D R 2006 PHYTOLITHS COMPREHEN,2007,community 27
"Pohl, MED
   Piperno, DR
   Pope, KO
   Jones, JG 2007 Microfossil evidence for pre-Columbian maize dispersals in the
   neotropics from San Andres, Tabasco, Mexico PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF
   AMERICA",PIPERNO D R 1988 PHYTOLITH ANAL ARCHA,2007,community 27
"Pohl, MED
   Piperno, DR
   Pope, KO
   Jones, JG 2007 Microfossil evidence for pre-Columbian maize dispersals in the
   neotropics from San Andres, Tabasco, Mexico PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF
   AMERICA",STUIVER M 1993 RADIOCARBON V35 P215,2007,community 25
"Cohen, JG
   McWilliam, A
   Christlieb, N
   Shectman, S
   Thompson, I
   Melendez, J
   Wisotzki, L
   Reimers, D 2007 A new type of extremely metal-poor star ASTROPHYSICAL JOURNAL",BEERS TC 2005 ANNU REV ASTRON ASTR V43 P531 DOI 101146ANNUREVASTRO42053102134057,2007,community 26
"Cohen, JG
   McWilliam, A
   Christlieb, N
   Shectman, S
   Thompson, I
   Melendez, J
   Wisotzki, L
   Reimers, D 2007 A new type of extremely metal-poor star ASTROPHYSICAL JOURNAL",CAYREL R 2004 ASTRON ASTROPHYS V416 P1117 DOI 1010510004636120034074,2007,community 26
"Mithen, S 2007 Did farming arise from a misapplication of social intelligence? PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES",DERRICO F 2005 J HUM EVOL V48 P3 DOI 101016JJHEVOL200409002,2007,community 2
"Mithen, S 2007 Did farming arise from a misapplication of social intelligence? PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES",HENSHILWOOD CS 2002 SCIENCE V295 P1278 DOI 101126SCIENCE1067575,2007,community 2
"Kennet, D 2007 The decline of eastern Arabia in the Sasanian period ARABIAN ARCHAEOLOGY AND EPIGRAPHY",REIMER PJ 2004 RADIOCARBON V46 P1029,2007,community 14
"Rowlands, A
   Sarris, A 2007 Detection of exposed and subsurface archaeological remains using
   miilti-sensor remote sensing JOURNAL OF ARCHAEOLOGICAL SCIENCE",DEVEREUX BJ 2005 ANTIQUITY V79 P648,2007,community 34
"De Laet, V
   Paulissen, E
   Waelkens, M 2007 Methods for the extraction of archaeological features from very
   high-resoluition Ikonos-2 remote sensing imagery, Hisar (southwest
   Turkey) JOURNAL OF ARCHAEOLOGICAL SCIENCE",DEVEREUX BJ 2005 ANTIQUITY V79 P648,2007,community 34
"Neumann, F
   Scholzel, C
   Litt, T
   Hense, A
   Stein, M 2007 Holocene vegetation and climate history of the northern Golan heights
   (Near East) VEGETATION HISTORY AND ARCHAEOBOTANY",FAEGRI K 1989 TXB POLLEN ANAL,2007,community 15
"Neumann, F
   Scholzel, C
   Litt, T
   Hense, A
   Stein, M 2007 Holocene vegetation and climate history of the northern Golan heights
   (Near East) VEGETATION HISTORY AND ARCHAEOBOTANY",STUIVER M 1998 RADIOCARBON V40 P1041,2007,community 25
"Clark, RJH 2007 Raman microscopy as a structural and analytical tool in the fields of
   art and archaeology JOURNAL OF MOLECULAR STRUCTURE",BELL IM 1997 SPECTROCHIM ACTA A V53 P2159 DOI 101016S1386142597001406,2007,community 16
"Clark, RJH 2007 Raman microscopy as a structural and analytical tool in the fields of
   art and archaeology JOURNAL OF MOLECULAR STRUCTURE",BOUCHARD M 2003 SPECTROCHIM ACTA A V59 P2247 DOI 101016S1386142503000696,2007,community 16
"Clark, RJH 2007 Raman microscopy as a structural and analytical tool in the fields of
   art and archaeology JOURNAL OF MOLECULAR STRUCTURE",BURGIO L 2001 SPECTROCHIM ACTA A V57 P1491 DOI 101016S1386142500004959,2007,community 16
"Connah, G 2007 Historical Archaeology in Africa: An Appropriate Concept? AFRICAN ARCHAEOLOGICAL REVIEW",LIGHTFOOT KG 1995 AM ANTIQUITY V60 P199 DOI 102307282137,2007,community 6
"Dambrine, E
   Dupouey, JL
   Laut, L
   Humbert, L
   Thinon, M
   Beaufils, T
   Richard, H 2007 Present forest biodiversity patterns in France related to former Roman
   agriculture ECOLOGY",MOORE P D 1991 POLLEN ANAL,2007,community 15
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",BAILEY GN 1983 ANNU REV ANTHROPOL V12 P165 DOI 101146ANNUREVAN12100183001121,2007,community 18
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",BINFORD LEWIS R 1981 J ANTHROPOL RES V37 P195,2007,community 12
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",GOSDEN C 1999 WORLD ARCHAEOL V31 P169,2007,community 1
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",LUCAS G 2005 ARCHAEOLOGY TIME,2007,community 18
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",SCHIFFER MB 1985 J ANTHROPOL RES V41 P18,2007,community 12
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",SCHIFFER M B 1987 FORMATION PROCESSES,2007,community 12
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",SHANKS M 1987 SOCIAL THEORY ARCHAE,2007,community 5
"Bailey, G 2007 Time perspectives, palimpsests and the archaeology of time JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY",THOMAS J 1996 TIME CULTURE IDENTIT,2007,community 1
"Roux, V 2007 Ethnoarchaeology: A non historical science of reference necessary for
   interpreting the past JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY",BINFORD L 1981 BONES ANCIENT MEN MO,2007,community 4
"Roux, V 2007 Ethnoarchaeology: A non historical science of reference necessary for
   interpreting the past JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY",BINFORD L 1978 NUNAMIUT ETHNOARCHAE,2007,community 4
"Roux, V 2007 Ethnoarchaeology: A non historical science of reference necessary for
   interpreting the past JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY",BOURDIEU PIERRE 1977 OUTLINE THEORY PRACT,2007,community 1
"Roux, V 2007 Ethnoarchaeology: A non historical science of reference necessary for
   interpreting the past JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY",DOBRES MARCIA ANNE 2000 TECHNOLOGY SOCIAL AG,2007,community 1
"Roux, V 2007 Ethnoarchaeology: A non historical science of reference necessary for
   interpreting the past JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY",HODDER I 1982 SYMBOLS ACTION ETHNO,2007,community 5
"Roux, V 2007 Ethnoarchaeology: A non historical science of reference necessary for
   interpreting the past JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY",SEMENOV SA 1964 PREHISTORIC TECHNOLO,2007,community 20
"Roux, V 2007 Ethnoarchaeology: A non historical science of reference necessary for
   interpreting the past JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY",SHENNAN SJ 2001 AM ANTIQUITY V66 P577 DOI 1023072694174,2007,community 2
